"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"3","3","Opposition Agent","cmr","Near Mint","English","","","2024-04-27 23:45:16.593000","141","False","True",""
"3","3","Opt","j25","Near Mint","English","","","2024-12-08 17:36:09.707000","339","False","False",""
"1","1","Opt","m21","Near Mint","English","","","2023-01-22 17:27:09.610000","59","False","False",""
"1","1","Opt","eld","Near Mint","English","","","2024-11-09 18:25:15.883000","59","False","False",""
"1","1","Opt","otc","Near Mint","English","","","2024-04-23 02:13:03.677000","104","False","False",""
"1","1","Optimistic Scavenger","dsk","Near Mint","English","","","2024-09-21 05:27:25.240000","21","False","False",""
"1","1","Optimistic Scavenger","dsk","Near Mint","English","","","2025-04-07 02:36:00.780000","288","False","False",""
"1","1","Opulent Palace","ktk","Near Mint","English","","","2022-05-26 04:57:35.833000","238","False","False",""
"1","1","Oracle of Mul Daya","zen","Near Mint","English","","","2024-05-15 17:27:28.620000","172","False","False",""
"1","1","Oran-Rief Ooze","znr","Near Mint","English","","","2024-07-07 23:11:43.553000","198","False","False",""
"1","1","Oran-Rief, the Vastwood","blc","Near Mint","English","","","2025-08-31 04:57:39.393000","320","False","False",""
"1","1","Orazca Frillback","jmp","Near Mint","English","","","2023-01-22 16:38:05.613000","416","False","False",""
"1","1","Orazca Puzzle-Door","lci","Near Mint","English","","","2023-11-25 07:51:49.577000","68","False","False",""
"1","1","Orbital Plunge","eoe","Near Mint","English","","","2025-07-28 01:03:48.970000","149","False","False",""
"1","1","Orca, Siege Demon","dmc","Near Mint","English","etched","","2024-11-09 18:25:00.647000","59","False","False",""
"2","2","Orchard Strider","mh2","Near Mint","English","","","2022-05-21 00:27:35.963000","169","False","False",""
"1","1","Orcish Bowmasters","ltr","Near Mint","English","","","2024-02-28 17:09:01.907000","103","False","True",""
"1","1","Orcish Cannonade","plst","Near Mint","English","","","2022-02-26 23:05:46.167000","DDN-28","False","False",""
"1","1","Orcish Vandal","2xm","Near Mint","English","","","2022-02-27 23:17:01.310000","137","False","False",""
"1","1","Orcrist, Goblin-cleaver","hob","Near Mint","English","","","2026-08-10 05:03:03.613000","177","False","False",""
"1","1","Ordeal of Nylea","cmr","Near Mint","English","","","2022-02-27 23:48:43.230000","247","False","False",""
"1","1","Order // Chaos","dmr","Near Mint","English","","","2023-01-13 23:00:26.347000","212","False","False",""
"1","1","Order of Midnight // Alter Fate","moc","Near Mint","English","","","2024-08-29 19:34:05.657000","261","False","False",""
"1","1","Order of Midnight // Alter Fate","eld","Near Mint","English","","","2022-02-26 16:45:11.427000","99","False","False",""
"1","1","Order of Midnight // Alter Fate","eld","Near Mint","English","foil","","2024-11-09 18:25:00.647000","288","False","False",""
"1","1","Order of Midnight // Alter Fate","eld","Near Mint","English","foil","","2022-02-26 16:48:44.277000","99","False","False",""
"1","1","Order of Succession","c13","Near Mint","English","","","2022-04-28 05:07:19.137000","52","False","False",""
"1","1","Order of Yawgmoth","plst","Near Mint","English","","","2023-03-18 02:04:42.807000","DDE-11","False","False",""
"2","2","Ordinary Bear","hob","Near Mint","English","","","2026-08-10 05:19:05.653000","133","False","False",""
"1","1","Oreplate Pangolin","eoe","Near Mint","English","","","2025-07-28 01:03:08.357000","150","False","False",""
"1","1","Oreskos Explorer","cmm","Near Mint","English","","","2024-07-09 04:09:13.760000","832","False","False",""
"1","1","Oreskos Explorer","bbd","Near Mint","English","","","2022-02-27 04:22:49.947000","100","False","False",""
"4","4","Oreskos Sun Guide","bng","Near Mint","English","","","2022-02-27 04:30:29.137000","22","False","False",""
"3","3","Organ Hoarder","mid","Near Mint","English","","","2022-06-01 00:00:17.183000","66","False","False",""
"3","3","Ori, Keeper of Songs","hob","Near Mint","English","","","2026-08-10 05:27:32.580000","23","False","False",""
"6","6","Origin of Metalbending","tla","Near Mint","English","","","2025-12-27 05:41:53.363000","187","False","False",""
"1","1","Origin of Spider-Man","spm","Near Mint","English","foil","","2025-09-20 07:13:22.303000","218","False","False",""
"1","1","Orim's Chant","mh3","Near Mint","English","","","2025-03-24 06:16:45.060000","265","False","False",""
"1","1","Orim's Thunder","dmr","Near Mint","English","foil","","2023-01-13 22:03:02.470000","18","False","False",""
"3","3","Orim's Thunder","dmr","Near Mint","English","","","2023-01-13 23:07:34.470000","18","False","False",""
"1","1","Ornery Dilophosaur","m21","Near Mint","English","","","2023-01-22 16:38:53.060000","194","False","False",""
"1","1","Ornery Goblin","jmp","Near Mint","English","","","2023-01-22 16:44:16.777000","353","False","False",""
"1","1","Ornery Goblin","clu","Near Mint","English","","","2024-12-05 15:23:50.837000","143","False","False",""
"1","1","Ornitharch","bng","Near Mint","English","","","2022-02-27 04:30:59.023000","23","False","False",""
"1","1","Ornitharch","bng","Near Mint","English","","","2022-02-27 04:04:42.413000","23","False","False",""
"1","1","Ornithopter","dmr","Near Mint","English","","","2024-11-09 18:25:19.133000","386","False","False",""
"3","3","Ornithopter","dmr","Near Mint","English","","","2023-01-13 23:16:27.610000","233","False","False",""
"1","1","Ornithopter","m11","Near Mint","English","","","2022-08-07 22:44:29.233000","211","False","False",""
"1","1","Ornithopter","brr","Near Mint","English","","","2022-11-14 17:03:10.387000","37","False","False",""
"1","1","Ornithopter of Paradise","mh2","Near Mint","English","","","2024-11-09 18:25:19.133000","232","False","False",""
"1","1","Orochi Colony","moc","Near Mint","English","","","2024-08-29 19:34:05.657000","152","False","False",""
"2","2","Orochi Merge-Keeper","neo","Near Mint","English","","","2022-04-24 20:39:35.220000","203","False","False",""
"1","1","Orochi Sustainer","chk","Near Mint","English","","","2024-11-03 02:47:14.387000","236","False","False",""
"1","1","Orphans of the Wheat","dsk","Near Mint","English","","","2024-09-21 05:30:25.360000","22","False","False",""
"2","2","Orthodoxy Enforcer","one","Near Mint","English","","","2023-03-17 23:23:54.320000","25","False","False",""
"1","1","Orysa, Tide Choreographer","sos","Near Mint","English","","","2026-04-20 01:50:31.000000","62","False","False",""
"1","1","Orzhov Basilica","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","164","False","False",""
"1","1","Orzhov Basilica","2x2","Near Mint","English","","","2024-11-09 18:25:00.647000","409","False","False",""
"2","2","Orzhov Enforcer","rvr","Near Mint","English","","","2024-01-24 03:29:20.860000","87","False","False",""
"3","3","Orzhov Euthanist","rvr","Near Mint","English","","","2024-01-24 04:06:29.900000","88","False","False",""
"2","2","Orzhov Guildgate","rvr","Near Mint","English","","","2024-01-24 04:24:42.773000","282","False","False",""
"1","1","Orzhov Guildgate","rvr","Near Mint","English","","","2024-01-24 03:00:50.037000","406","False","False",""
"1","1","Orzhov Guildmage","rvr","Near Mint","English","","","2024-01-24 03:45:00.523000","208","False","False",""
"1","1","Orzhov Signet","moc","Near Mint","English","","","2024-08-29 19:34:05.657000","369","False","False",""
"1","1","Orzhov Signet","gk2","Near Mint","English","","","2024-11-09 18:25:41.233000","48","False","False",""
"2","2","Orzhov Signet","rvr","Near Mint","English","","","2024-01-24 04:14:23.557000","263","False","False",""
"1","1","Orzhov Signet","cma","Near Mint","English","","","2024-11-09 18:25:37.977000","223","False","False",""
"1","1","Orzhov Signet","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","134","False","False",""
"1","1","Orzhov Signet","ncc","Near Mint","English","","","2024-11-09 18:25:00.647000","375","False","False",""
"1","1","Oscorp Research Team","spm","Near Mint","English","","","2025-09-20 07:24:55.230000","40","False","False",""
"1","1","Osgir, the Reconstructor","c21","Near Mint","English","foil","","2024-11-09 18:25:00.647000","8","False","False",""
"3","3","Osseous Exhale","tdm","Near Mint","English","","","2025-04-06 17:29:52.883000","17","False","False",""
"1","1","Osseous Sticktwister","dsk","Near Mint","English","","","2024-09-21 05:37:47.683000","112","False","False",""
"1","1","Ossification","one","Near Mint","English","","","2023-03-17 23:00:36.350000","26","False","False",""
"2","2","Ostrich-Horse","tla","Near Mint","English","","","2025-12-12 05:26:02.570000","188","False","False",""
"3","3","Oteclan Landmark // Oteclan Levitator","lci","Near Mint","English","","","2023-11-25 07:30:12.413000","29","False","False",""
"1","1","Otepec Huntmaster","xln","Near Mint","English","","","2022-04-27 04:54:55.637000","153","False","False",""
"1","1","Otharri, Suns' Glory","onc","Near Mint","English","","","2025-06-19 03:16:38.083000","3","False","False",""
"1","1","Otherworldly Gaze","mid","Near Mint","English","","","2023-12-04 17:29:32.037000","67","False","False",""
"1","1","Otterball Antics","blb","Near Mint","English","","","2024-07-29 03:22:44.393000","63","False","False",""
"3","3","Otter-Penguin","tla","Near Mint","English","","","2025-12-27 05:33:56.210000","67","False","False",""
"1","1","Oust","clu","Near Mint","English","","","2024-12-05 15:34:59.417000","67","False","False",""
"1","1","Out Cold","mkm","Near Mint","Japanese","","","2026-06-19 22:15:32.203000","66","False","False",""
"2","2","Out Cold","mkm","Near Mint","English","","","2024-02-04 03:02:58.570000","66","False","False",""
"1","1","Out of Air","lci","Near Mint","English","","","2023-11-25 07:40:28.683000","69","False","False",""
"1","1","Out of the Tombs","40k","Near Mint","English","","","2023-06-01 03:56:46.207000","46","False","False",""
"1","1","Out of Time","mh2","Near Mint","English","","","2022-05-21 00:24:15.833000","23","False","False",""
"1","1","Outcaster Trailblazer","otj","Near Mint","English","","","2025-04-17 03:21:45.030000","173","False","False",""
"1","1","Outcaster Trailblazer","potj","Near Mint","English","foil","","2024-04-30 03:30:46.857000","173s","False","False","0.00"
"2","2","Outflank","eld","Near Mint","English","","","2022-02-27 04:36:20.300000","23","False","False",""
"1","1","Outland Liberator // Frenzied Trapbreaker","mid","Near Mint","English","foil","","2022-04-27 05:09:38.853000","303","False","False",""
"1","1","Outland Liberator // Frenzied Trapbreaker","mid","Near Mint","English","","","2022-02-27 23:40:20.830000","190","False","False",""
"1","1","Outlaw Medic","otj","Near Mint","English","","","2024-04-14 04:08:51.293000","23","False","False",""
"1","1","Outlaws' Fury","otj","Near Mint","English","foil","","2024-04-14 03:58:39.393000","136","False","False",""
"1","1","Outlaws' Fury","otj","Near Mint","English","","","2024-04-14 03:55:21.047000","136","False","False",""
"3","3","Outmuscle","eld","Near Mint","English","","","2022-02-26 01:46:40.083000","170","False","False",""
"1","1","Outpost Siege","clb","Near Mint","English","","","2024-11-09 18:25:26.320000","804","False","False","0.00"
"1","1","Outrageous Robbery","mkm","Near Mint","English","","","2024-02-04 02:45:05.080000","97","False","False",""
"1","1","Over the Edge","lci","Near Mint","English","","","2023-11-25 07:31:34.867000","205","False","False",""
"2","2","Over the Top","bro","Near Mint","English","","","2022-11-14 17:26:34.210000","146","False","False",""
"1","1","Overcharged Amalgam","clb","Near Mint","English","","","2023-12-24 21:00:49.970000","729","False","False",""
"1","1","Overcome","j25","Near Mint","English","","","2024-12-08 17:38:18.690000","696","False","False",""
"1","1","Overflowing Basin","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","410","False","False",""
"1","1","Overflowing Insight","xln","Near Mint","English","","","2025-02-20 03:32:07.363000","66","False","False",""
"1","1","Overgrown Battlement","roe","Near Mint","English","","","2024-11-09 18:25:04.780000","203","False","False",""
"1","1","Overgrown Farmland","inr","Near Mint","English","","","2025-01-18 07:05:53.487000","281","False","False",""
"1","1","Overgrown Pest","mom","Near Mint","English","","","2023-04-16 05:56:10.153000","197","False","False",""
"1","1","Overgrown Tomb","unf","Near Mint","English","","","2024-11-09 18:25:12.580000","284","False","False",""
"1","1","Overgrown Tomb","rtr","Near Mint","English","","","2024-11-09 18:25:41.233000","243","False","False",""
"2","2","Overgrown Tomb","grn","Near Mint","English","","","2024-11-09 18:25:00.647000","253","False","False",""
"1","1","Overgrowth","40k","Near Mint","English","","","2022-11-22 05:18:31.840000","219","False","False",""
"1","1","Overgrowth","c18","Near Mint","English","","","2022-04-28 03:45:57.383000","157","False","False",""
"3","3","Overkill","fin","Near Mint","English","","","2025-06-19 18:12:00.130000","109","False","False",""
"1","1","Overlord of the Hauntwoods","dsk","Near Mint","English","foil","","2026-03-05 03:37:35.573000","395","False","True",""
"1","1","Overprotect","blb","Near Mint","English","","","2025-07-31 03:05:55.683000","185","False","False",""
"1","1","Overrun","fdn","Near Mint","English","foil","","2024-11-13 02:58:30.343000","230","False","False",""
"1","1","Overrun","fdn","Near Mint","English","","","2024-12-26 19:22:45.913000","230","False","False",""
"1","1","Overseer of the Damned","mic","Near Mint","English","","","2022-02-26 17:48:40.527000","127","False","False",""
"1","1","Overseer of the Damned","c19","Near Mint","English","","","2022-04-28 03:27:10.000000","125","False","False",""
"1","1","Oversold Cemetery","dmr","Near Mint","English","foil","","2024-11-09 18:25:00.647000","96","False","False",""
"1","1","Overwhelm","rvr","Near Mint","English","","","2024-01-24 03:34:18.407000","152","False","False",""
"1","1","Overwhelmed Apprentice","eld","Near Mint","English","","","2022-02-27 18:36:15.963000","60","False","False",""
"1","1","Overwhelmed Archivist // Archive Haunt","mid","Near Mint","English","","","2026-05-13 15:58:30.500000","68","False","False",""
"1","1","Overwhelming Encounter","clb","Near Mint","English","","","2022-06-11 13:55:54.870000","245","False","False",""
"1","1","Overwhelming Stampede","c19","Near Mint","English","","","2023-12-12 01:04:43.423000","175","False","False",""
"1","1","Overwhelming Stampede","c14","Near Mint","English","","","2023-12-12 01:05:45.253000","208","False","False",""
